t,marketcap_thermocap_ratio,net_unrealized_profit_loss,price_usd_close,mvrv_z_score,puell_multiple,reserve_risk,sopr_adjusted,rhodl_ratio,exchange_net_position_change
2016-02-10,2.40726102e-07,0.206985792574049,378.95173421310903,0.40956469524821704,1.40148640502554,0.001436276212803,1.00395837556632,515.264307949283,58134.17957574013
2016-02-11,2.4024289000000004e-07,0.20436528284673502,378.14838162107424,0.40819932128752,1.63838665072832,0.0014338536726640001,1.00055438415204,521.553722788987,76789.52267712972
2016-02-12,2.42446716e-07,0.213117814675916,382.39209701651856,0.430045371916323,1.46896116425662,0.001447238797768,1.00431264090761,488.222463175268,70039.22344096005
2016-02-13,2.4715577700000003e-07,0.23152801113453902,390.65036662988143,0.464257002797032,1.36585995918246,0.0014754355222410002,1.00814859635798,483.08605682764,70786.90260233032
2016-02-14,2.53697679e-07,0.257914130079935,406.5740594276338,0.554276960704568,1.4917891843692401,0.001514627319173,1.01908692929747,487.929060489337,67547.4433267602
2016-02-15,2.55611816e-07,0.24447732651007703,398.8081586422428,0.513429182822636,1.37431339320694,0.001526052232779,1.00989540734194,524.261600569293,64330.09886553988
2016-02-16,2.55779072e-07,0.258726153086663,407.238241647739,0.553124422632985,1.24737414022464,0.001526934970134,1.01721426748705,564.998517611346,55964.54126705008
2016-02-17,2.6260547200000003e-07,0.27189588452651,414.8979246844353,0.59250799845479,1.43951110864426,0.0015677622003440002,1.03087195575111,591.191189620971,60313.9833931101
2016-02-18,2.66033243e-07,0.280767847365539,421.16569563372616,0.624834148798178,1.5873218572326,0.0015883901663870002,1.01259439744529,593.969220652933,57492.65066495014
2016-02-19,2.6558725800000004e-07,0.279111658285684,420.44353590336175,0.618247412827252,1.3593574301495601,0.0015856861884570002,1.01943294416626,603.25755425344,54120.7128571904
2016-02-20,2.72189873e-07,0.303249442520347,434.6179274199626,0.6906855456639781,1.4404694457778,0.0016250687563700002,1.02218547543759,617.77197431819,53591.81489261007
2016-02-21,2.76778991e-07,0.30655822814697703,438.47243072984276,0.708191476825201,1.2506463597822601,0.0016521333050700002,1.01204290097908,626.309357716467,45737.145320010255
2016-02-22,2.7554666500000003e-07,0.304467642842677,437.4889589178774,0.702891879011695,1.23446824326124,0.0016444386679960001,1.014181669613,621.911999364896,44966.99859918037
2016-02-23,2.6921110000000003e-07,0.27554960225983804,419.61022318481594,0.60866505205721,1.2897082042889099,0.001606422948968,1.00000823473926,600.010222869997,41866.10945657047
2016-02-24,2.6512410200000004e-07,0.281712545821991,423.851263269437,0.629995761367944,1.10197957709888,0.00158166018064,1.00798358679056,582.550384775656,31882.781020870316
2016-02-25,2.66128375e-07,0.28068590522575304,423.5093989250703,0.6275633318932721,1.45192717180886,0.0015876368100480002,1.00643313951639,603.584578757796,3683.3656522004167
2016-02-26,2.66274026e-07,0.294036610978462,430.6719637219394,0.657418861757046,1.3104658776990399,0.001588331232265,1.00685124119221,602.656190528028,8172.021863930509
2016-02-27,2.7138161e-07,0.295098020511114,432.1432341275273,0.6752114668831021,1.40267420512333,0.0016186723254800002,1.01002204520878,607.807875209163,813.3577309803804
2016-02-28,2.69426549e-07,0.29244497703638,431.5065287388273,0.666309411564954,1.2685624022803599,0.001606755959626,1.01495071320794,616.828805908342,12671.33880635025
2016-02-29,2.73483932e-07,0.299152437593383,436.42224928942983,0.687511980103638,1.27863943051679,0.0016306645693730001,1.02779588286333,657.024423326704,15245.916535130586
2016-03-01,2.71646405e-07,0.29156573867803903,433.2277035606563,0.6657466598413131,1.34595943397279,0.0016195249247310001,1.021128062693,736.947255385351,35021.182039350504
2016-03-02,2.69748197e-07,0.271227637487016,420.12615262177826,0.5985080013542361,1.48676743899818,0.001608206245805,1.00718396553735,739.028809113384,24181.755404670374
2016-03-03,2.6218871200000003e-07,0.26799786284722,419.31158198959054,0.5933251825437911,1.24281386187765,0.001562955914809,1.00296067931151,796.165910993258,57713.98983862053
2016-03-04,2.61204448e-07,0.246962657245921,407.2361243772178,0.53941479052065,1.4202905747296,0.001557153909396,1.0010478535802,830.597098976188,52500.22008556011
2016-03-05,2.4988027100000004e-07,0.22789926830701202,398.50243239160943,0.480572651950164,1.31489150644113,0.0014896958763110002,0.9960797148444931,876.408150382251,75646.65302033036
2016-03-06,2.51297833e-07,0.24182869748576902,404.6277893211019,0.516053040857767,1.30267461124352,0.001498208553107,1.00254483711279,885.298961406614,94845.41631250002
2016-03-07,2.54328679e-07,0.256075655553799,412.8005827105356,0.573172732585535,1.18373904760975,0.0015162249213270002,1.00421164926028,863.39213422291,94490.2352455603
2016-03-08,2.56442692e-07,0.253343394668798,411.4093473295935,0.550303540797085,1.38418555955517,0.0015291486143170002,1.00163581423361,809.835866641487,97117.08618546021
2016-03-09,2.55765575e-07,0.25629627792382803,412.59964953173085,0.557815218153318,1.50556613472754,0.0015256431337890002,0.9926942920291331,800.133718058967,88954.25878670008
2016-03-10,2.56872341e-07,0.26206294501216404,415.96573582904114,0.577203359370822,1.39498762449519,0.001532726080036,1.00616672311372,801.606298374306,92833.44554402027
2016-03-11,2.59971402e-07,0.26762217478898,419.64531649745595,0.58929264840842,1.4558371270902999,0.0015517435201040002,1.00664515468812,793.072073231301,76716.33080589981
2016-03-12,2.56446892e-07,0.251241101813722,410.139940852359,0.54528145753751,1.29309998895007,0.0015309978989770001,1.00139050702444,731.785725094594,71191.00547188031
2016-03-13,2.55851931e-07,0.254912158220339,412.61530446772593,0.555594680894348,1.19133776664952,0.0015276839784850002,1.00579463483663,715.379137484965,65870.79329447006
2016-03-14,2.56011763e-07,0.259149002415726,415.05435298344673,0.5655743454542851,1.36157867572066,0.00152906044753,1.00548399289358,713.598102145702,58081.77275575965
2016-03-15,2.5680203300000004e-07,0.25957397436004503,415.4742785335744,0.569432715651569,1.44601446105337,0.001534294550179,1.00477117524835,730.103285250532,55543.97516628017
2016-03-16,2.5640746900000003e-07,0.26033870383406205,416.2381856412929,0.572490723334917,1.36240074374964,0.0015323406565490002,1.00588484902326,720.551077790539,58747.98680070008
2016-03-17,2.5795406600000004e-07,0.263288332214035,418.5086720041087,0.58380441616168,1.27123177016547,0.0015418395569590001,1.00816860661057,719.5575587355,63383.96668916021
2016-03-18,2.54463444e-07,0.24654089112862,409.2494736684257,0.5383141568544131,1.20977623744848,0.0015211385674210002,1.00020772632864,680.017130740833,62349.418928900384
2016-03-19,2.51262703e-07,0.247261777035153,409.6114015305549,0.53962196026981,1.19375435342067,0.001502177462656,0.9955401830438081,672.617890607782,64034.22612895002
2016-03-20,2.5285340000000004e-07,0.250305161834872,411.66829833103867,0.549052584929545,1.2885053972908,0.0015119128972780002,0.9999099421809621,670.614573913257,65355.399722609785
2016-03-21,2.5172694e-07,0.251060172379436,411.7585748667672,0.546038291835348,1.22179993164257,0.001505374337475,1.00807760428751,665.28914248831,65188.028331179754
2016-03-22,2.55174257e-07,0.25980634547665904,416.54761875463345,0.5714466273441391,1.3179008115895399,0.0015263158856610001,1.01424326516933,660.624738487123,67314.78746094974
2016-03-23,2.55854858e-07,0.261387879902341,417.53883195340177,0.5761440387007121,1.33000173042943,0.0015307197727700002,1.00491018879784,665.318812052421,62225.97872350004
2016-03-24,2.5500158600000003e-07,0.25381648796723905,412.68391467188684,0.54989939317277,1.3076348548824899,0.0015259288086500002,1.00530374520589,694.072355701766,57227.580260909745
2016-03-25,2.5423867500000004e-07,0.258332886054849,416.3595573150922,0.5682988529004941,1.2939893741427,0.001521701496688,1.01006820004656,716.622642514969,69961.31521078967
2016-03-26,2.5478285300000004e-07,0.25911307559178803,416.92298328256874,0.569379993350408,1.3587783242648501,0.001525361963306,1.01045220675886,754.17652689945,72073.43445028982
2016-03-27,2.56643227e-07,0.27251927570788703,425.01140597187987,0.6120676460208551,1.25971564016182,0.0015367803299050002,1.00756843462506,791.842823155353,73731.33430430957
2016-03-28,2.58250072e-07,0.268412928686165,422.6782895074445,0.5987663485410071,1.52812658208402,0.001546966391609,1.01201403871766,818.658382785283,77655.0109266896
2016-03-29,2.55173216e-07,0.256133442475454,416.1195712728422,0.56384541692715,1.39268534813605,0.0015289396140930002,1.00167044624573,827.331418161492,72469.20184604963
2016-03-30,2.5180584000000003e-07,0.25138093598765904,413.08440509498695,0.5446747389694591,1.2865650579154,0.0015090239815730001,1.00150051508558,838.514596768545,69676.34261380974
2016-03-31,2.5290389e-07,0.25517574942313803,415.55633232669516,0.561274138972,1.09002060850274,0.00151564108605,1.00775903692277,859.051641487762,55834.58556485956
2016-04-01,2.53111835e-07,0.25859361669485903,417.1655761916554,0.569289648912362,1.34576534921241,0.0015171643429790001,1.0042873794357,872.147029242722,40891.07243757974
2016-04-02,2.54832805e-07,0.26167385097093,419.7207145718917,0.580722340237761,1.23027354521064,0.001527598984619,1.00748946382491,861.681745935748,25389.07824734971
2016-04-03,2.5450896900000004e-07,0.261464929893007,419.82532399189205,0.5808234991286451,1.25491164306668,0.0015257729812840001,1.00513886598024,759.716032923672,23456.087685530074
2016-04-04,2.5426126700000004e-07,0.260484900451776,419.362325459036,0.579056857736691,1.46451063903013,0.0015245965334150001,1.00434518562508,773.519699531969,5899.57940194977
2016-04-05,2.55441678e-07,0.26595830579415,422.2472808455297,0.591353713858343,1.37202288371652,0.001531860055696,1.00810817445983,770.306738928455,-5482.814554600045
2016-04-06,2.55526289e-07,0.262859333725216,421.31238406636857,0.5856069143269,1.38983625766783,0.0015325712267870001,1.01763716475256,815.381125365607,-7855.426356870215
2016-04-07,2.54808693e-07,0.260105498690393,421.15249323824656,0.581596574655152,1.22644643418406,0.001528296460713,1.03203281778524,892.333103323906,4970.049044950167
2016-04-08,2.5495620100000004e-07,0.256974153438,418.70082480212614,0.5631318027973921,1.26961432515942,0.0015292559551440001,1.00150296054596,902.770807478732,790.050013829954
2016-04-09,2.52186183e-07,0.25737808900854103,419.1189017501917,0.567193298647732,1.41243184123193,0.0015128507995870002,0.9996865337641331,927.54978326079,1549.0538772799773
2016-04-10,2.5390149500000004e-07,0.26302256086720305,422.06377504107894,0.5834010844380331,1.51610377810751,0.001523452084107,1.03090331355384,962.084907238324,10405.71128979011
2016-04-11,2.54209292e-07,0.26389175991748803,423.44435415721694,0.590085520287789,1.34194605763437,0.001525414662767,1.00563123919945,882.946308796709,9830.201993149822
2016-04-12,2.5637348000000004e-07,0.267749161158334,426.77208468908714,0.604606603615321,1.30853990702331,0.0015384603123,1.01453137217838,900.547377737175,19650.20101078984
2016-04-13,2.56102771e-07,0.26503018652035903,424.9491271718547,0.598552716990234,1.44671798709582,0.001537052283484,1.00367478050714,877.069108888535,23210.874541640165
2016-04-14,2.55325848e-07,0.266232247695166,425.73829926128775,0.599833538032268,1.4401093907482099,0.0015325437561280002,1.0039627527769,803.497625933056,29234.409542630077
2016-04-15,2.5683117800000004e-07,0.273729566276314,430.41062868258484,0.624494971066837,1.22714561767327,0.001541451086026,1.00674553426696,807.265053452405,26077.412245269865
2016-04-16,2.5884003700000004e-07,0.27790215330427903,433.2765036183376,0.6361452446457071,1.22646203098232,0.001553329222864,1.01000606041811,820.666871616727,24189.783619049587
2016-04-17,2.58296085e-07,0.27231345762666903,428.91892249032605,0.621394886620755,1.40070658774291,0.0015500665184260002,1.00329572084835,778.946337040668,18561.642468419508
2016-04-18,2.57081046e-07,0.27274077472226305,429.62552571146455,0.6188132337390191,1.18114815979464,0.001542541725895,1.00355652931301,778.103310508342,24692.009899429744
2016-04-19,2.57414055e-07,0.283775026713324,436.6868552636164,0.65357279540884,1.32256338355218,0.0015444634808080002,1.0073414836834,766.05566527004,18282.678212920087
2016-04-20,2.62077676e-07,0.29277626583298805,442.45631725659206,0.681599056152911,1.4810837394023,0.0015725042946440001,1.01451370588306,774.224088914858,21694.070624620188
2016-04-21,2.6570774500000004e-07,0.306650659474386,451.6680756279053,0.7338567292704721,1.37229670727863,0.0015941738489510002,1.01775862626293,805.921766716425,11205.110086050117
2016-04-22,2.6708290700000004e-07,0.30113210846807503,448.09023328498296,0.709689717936783,1.30523810813938,0.001602233032423,1.01945793105546,776.966365591286,16211.34291202994
2016-04-23,2.67548281e-07,0.308841714531771,455.48689847015464,0.739085202322591,1.31526883007281,0.0016048414068910001,1.01196234981344,728.437012565496,22136.114317270112
2016-04-24,2.7205878100000004e-07,0.32096739713481204,462.25317862898964,0.78130425073888,1.22623299658456,0.0016315245022380002,1.02532662624436,753.304501327994,16912.568976550247
2016-04-25,2.7507602400000003e-07,0.323121094738669,464.57983400980066,0.7992146686597981,1.19154068438116,0.001649171969582,1.03082643227293,863.899738740331,14519.213335420238
2016-04-26,2.77578722e-07,0.32840180407317104,469.6017137637834,0.813501148519119,1.42753423103412,0.0016640257777940002,1.01690303016796,902.179045715158,16882.758609860437
2016-04-27,2.73725213e-07,0.29139424983642703,444.59813801158623,0.6937071242434071,1.20391050662671,0.001640542696401,1.00442145605711,892.826311047821,20714.700874730246
2016-04-28,2.6444183100000003e-07,0.30015791952083803,451.7265497426921,0.711449691022078,1.21424663379977,0.0015846598971250001,0.9979697366517741,873.082658338007,23249.760630190256
2016-04-29,2.6779059700000004e-07,0.31054940189559604,457.444408673028,0.7474447633608561,1.437213230451,0.001604712718408,1.00696692673301,867.048343478392,16965.795185500407
2016-04-30,2.6905498700000003e-07,0.299944127681249,453.35807263852155,0.7194221182303271,1.33346713443509,0.0016120863039700002,1.00698173772932,865.754616978923,14413.430954130134
2016-05-01,2.68066652e-07,0.30511244115054503,454.3377402582147,0.7368997149415161,1.40894380675188,0.0016060160939600002,1.0198811920984,866.602958544618,26080.382145070587
2016-05-02,2.6447122500000003e-07,0.291328016441922,445.729278648282,0.6830300270023221,1.40681219131781,0.0015843614533310002,0.9997358765589961,853.849764885366,12501.417272010469
2016-05-03,2.64302891e-07,0.29992394964802704,451.501854947788,0.712886564619826,1.3504601871103001,0.0015831223165570002,1.00346089567373,813.054183644362,10193.458359400509
2016-05-04,2.64472124e-07,0.293998788535194,448.00193740466904,0.69373130332792,1.49404508982223,0.0015841254945760002,1.00406829238229,865.535415781011,110680.32056357036
2016-05-05,2.6410264100000004e-07,0.29482641613599,449.2282265593353,0.70177066094428,1.38326972878017,0.0015817231482980001,1.00509089700527,842.196851927361,106289.63533842051
2016-05-06,2.66609922e-07,0.312646067353476,460.9599712723831,0.7613591725621741,1.45799550629742,0.0015966138497430001,1.01814533736036,852.644785065406,35153.94784848043
2016-05-07,2.70419662e-07,0.30920059398439304,461.138059959326,0.75747813245463,1.36798068530817,0.001619157590345,1.00961931230211,869.983783797738,22107.675165420398
2016-05-08,2.69792778e-07,0.31068722994158504,461.5625344457377,0.760612334360926,1.5262872626964499,0.001615331436838,1.00917326851474,864.725445796317,18924.43963231088
